layer,bulk_modulus,shear_modulus,density,vp,vs
crust,13.85695745108543,41.873261642382886,3055.4452751215376,4775.750846444935,3701.955045140779
crust,52.031569329480526,24.535736426884867,2503.008678986307,5818.728998471921,3130.894048575435
crust,32.974269753467006,40.23455978876956,2515.0511330091554,5868.627660748525,3999.6889435645394
crust,67.19236064140053,26.790438521787014,3195.039914250595,5675.4050186106015,2895.688005766569
crust,18.56933713928686,12.316000189064571,2783.558463424092,3545.4875122848457,2103.461995704493
crust,37.9535923832898,46.45229396673021,3266.392024372787,5530.021493465144,3771.111988873303
crust,61.67753215860375,35.28681517081538,3423.2842667372233,5635.681742334917,3210.5892652982593
crust,22.211320407221702,29.063502698325262,2955.433117447507,4541.730675115095,3135.908693644252
crust,35.54622500116154,10.484688541992867,2789.0897016653257,4213.903164858941,1938.8603344955184
crust,23.942815129407848,36.6709239696215,3143.220577719945,4813.818698683804,3415.651057728831
crust,46.13601326361596,12.818289211023925,2701.71449141572,4837.620399025456,2178.1877281483903
crust,61.007175569655445,11.999320378636412,3184.5372450601735,4917.449129622173,1941.1323983817313
crust,35.47362040970974,46.5921742700312,3037.331224983428,5668.538327659841,3916.610748294909
crust,10.623674773613397,23.170079216827098,2625.5852669390024,3976.495666406885,2970.644592197597
crust,48.44060315095574,17.911083229735006,2757.021735831665,5121.713266497665,2548.829769971737
crust,19.464392145564716,49.43195108590824,2963.3785424944153,5367.45466329549,4084.2311215378763
crust,54.017484779868795,25.263994899774453,3321.9958663636376,5138.155145895574,2757.7282538931104
crust,61.97912350118526,46.80797724950084,3435.097270005781,6017.592780100313,3691.3941308046524
crust,17.99700220549132,30.670296113071075,3161.8252032620057,4315.732734162533,3114.512340675604
crust,50.02089600601903,23.126477932354,3124.937381469079,5086.698580074294,2720.408283968179
crust,51.320361860793305,15.746044398168934,2808.69912293553,5074.133033620896,2367.7351774328563
crust,26.889604338291754,45.57438176414647,3267.8304572429106,5179.164383895109,3734.484273341319
crust,60.280295855226214,47.03585148707598,3121.228036704849,6277.4109840362335,3881.9662522571707
crust,11.41945018401669,26.739766138309236,3113.129980838232,3888.5248128456333,2930.759459217841
crust,43.7295129301923,38.127251406438376,2877.9235103226965,5732.281869068366,3639.8050694433323
crust,52.63230225970762,43.64291976376307,2562.581935413803,6576.211928211158,4126.843680690511
crust,42.75675400822866,13.499728534076013,3100.008867284487,4427.050946816763,2086.8010647082524
crust,22.631353708882884,40.8058512422636,2649.7155773549393,5392.077515098719,3924.2944985862514
crust,10.69924885977561,45.87464421512297,2951.3303470231367,4934.5907030632725,3942.55211490316
crust,45.91950545120229,38.20586135588595,3049.2033296725062,5636.123562234321,3539.743598364704
crust,38.997999194312996,48.03345507125365,2953.6428820083634,5906.489339272674,4032.672197412517
crust,45.98495560398579,27.496655221484474,2923.970829421368,5316.520051642087,3066.573767412344
crust,14.717915839583178,30.225637854295037,2818.203445826757,4418.4429636584055,3274.926568206895
crust,65.1150154703634,35.15632655399294,3493.6484278292355,5661.744289557459,3172.211574481786
crust,45.28268147137938,15.908342519584995,2733.2959387442393,4932.274788407081,2412.5100907477904
crust,32.39191055982282,28.985377870741015,3459.315092517344,4531.621270516425,2894.6390885041815
crust,17.44004188764911,17.74175031848783,3152.1894331803505,3610.705638777988,2372.4227343184193
crust,62.17576522293339,36.82012526980749,3400.0686997249804,5720.628753581063,3290.7795118329705
crust,28.23396372475572,35.80200236187287,3070.0438965269727,4974.491302937552,3414.9265401326684
crust,47.37055325281045,37.98803025845905,3460.1427044664842,5322.468939994925,3313.4191839423816
crust,11.387357918101051,38.849770105133345,2922.9767359474636,4649.447684380461,3645.7051957215212
crust,65.88352159280194,33.923243807780125,3440.770598412982,5682.736710182063,3139.936227516849
crust,45.2165306917693,33.84905948909699,3409.9611737715386,5147.377509853833,3150.6385750612194
crust,58.2780988871348,14.671291847742722,2606.1352850428857,5465.154413763854,2372.6610454548636
crust,22.321001763895246,46.36686862308992,2867.149766547254,5417.3273526763605,4021.4131517369224
crust,28.52343391508353,15.291671605453217,3102.433240409129,3970.616569381901,2220.1190274298033
crust,43.88057639737861,24.723248656654132,3266.692642784022,4850.130343825634,2751.05093436993
crust,43.329048283838326,47.14205032415551,3405.518882684516,5583.932699659027,3720.596620346209
crust,54.932675466438475,34.129098801237696,2648.693282115608,6157.91226336123,3589.6042878323074
crust,54.76817742564593,45.25395260885498,2950.4656731767627,6246.045896455943,3916.363332092266
crust,12.711938451980373,17.377804829740853,2919.54288527689,3505.766434368513,2439.7202346290055
crust,67.75458952763782,30.040174289953562,2764.9522932198615,6244.2744951995965,3296.1533066175602
crust,15.337459623560857,30.033532749796315,2709.4310530635257,4521.118935639044,3329.3860686127014
crust,69.20260411161033,25.271711257055664,3236.5436246742775,5638.494960708398,2794.3229191115065
crust,49.18897417212882,29.979765412876187,2933.9942791280773,5512.647927856423,3196.571946900382
crust,63.78435774884158,21.595862102423236,3175.496572760456,5399.4564732340195,2607.831030405805
crust,14.34690960334851,32.77141237718563,3471.579592409179,4088.915096865448,3072.4442841515884
crust,53.08819827072546,20.711960527116467,3058.7450508107477,5136.606326352822,2602.1897691387794
crust,63.066599737381885,41.60298724487822,2834.0056558956107,6467.360448810206,3831.438875817461
crust,67.48420079191423,38.38099925952261,3427.7226344792025,5883.65584567221,3346.2262563988666
crust,16.687572303991303,26.534808100052896,2935.100340634265,4211.83278566049,3006.744319616319
crust,54.24559578340678,41.52613143765301,2861.6988587654923,6189.001591137121,3809.3315350050734
crust,63.657448689237874,28.406037288801244,2574.047052800835,6280.49078725343,3321.980552647417
crust,24.92787123494695,31.78902963105096,3247.268731660164,4552.931804428919,3128.812371980878
crust,14.844597537881887,38.28138127715133,2658.57065691198,4978.218049297724,3794.6322755111773
crust,61.371793839948616,20.116275263991355,2701.368960150832,5713.816937465804,2728.863624090155
crust,49.13685766914548,25.098329349500258,3125.412660155869,5140.907021528426,2833.796917005025
crust,66.32600269760631,34.313459730713475,3148.172725253705,5966.635665624178,3301.4367282944704
crust,54.81132491293488,38.768825804456526,3181.6783228843224,5785.660888276739,3490.705331418196
crust,57.168208541070655,24.94386864676056,2776.101763530479,5707.299326111325,2997.5346666360883
crust,23.08395985590333,37.76107962359663,2861.2024986691704,5066.039548603178,3632.853657662597
crust,47.750430469900735,38.74944175828341,2979.293176081198,5776.599952610942,3606.4183504595235
crust,25.060075564736287,45.289346880669626,2882.8272706137936,5444.227071574685,3963.5899452329827
crust,17.254122114255114,31.06584168283687,3310.8426646059497,4209.768187998006,3063.178399300895
crust,52.7082670099345,49.781461325374714,2652.3543997592024,6700.544686024396,4332.2952263433235
crust,39.46132136511269,44.827723818732096,3474.627224440412,5344.055148217797,3591.8586264409723
crust,60.41430994088686,15.084843443419796,3053.5953435259503,5135.304369995958,2222.617150968585
crust,33.264075860462256,32.89847634414898,3098.9056671342937,4988.889198673311,3258.2448251654037
crust,66.86107233487806,49.706666120519124,3429.3844928307085,6230.7551538978805,3807.1433354111937
crust,42.46077835487384,10.964456865422463,2978.6557506495687,4377.559234557847,1918.5954260659464
crust,54.2033080731831,36.15281547428127,3449.1363474962204,5448.911723110697,3237.545501733249
crust,14.871359936465282,43.02042823068114,2841.0884736658677,5042.2251375383175,3891.3024317266863
crust,41.054982470620786,41.23168874757385,3078.751180506635,5584.926370561115,3659.554891203257
crust,59.455870456367514,40.082977538390324,3010.84723202053,6123.536404075521,3648.6787514411953
crust,31.79959496297093,23.68519211519199,2617.6719547763564,4920.599263728194,3008.0208749056997
crust,35.46909483378045,42.70760981797865,3444.941720647724,5179.342073665506,3520.96488286328
crust,39.0988019392306,22.895939723982494,3449.610717053012,4492.653547036177,2576.2867050293466
crust,11.097518887716607,33.62035216854497,3292.315851082658,4121.458306279115,3195.585064423604
crust,57.80458985174169,34.41401704741996,2699.5640971699404,6197.5708769629455,3570.4327952457425
crust,59.52645295050968,22.441747725919278,2509.203715698423,5970.61761182424,2990.61410312931
crust,48.61865730219301,45.08154005450028,2654.6131226670145,6399.835892957405,4120.963362428257
crust,36.85272072779789,13.073993489617418,3177.462977062757,4133.3151485701455,2028.4480177947569
crust,65.99808706232089,40.688337645160786,3055.432889636356,6273.425290027707,3649.207836196528
crust,65.68887977363185,28.576075324810873,3283.0726824336703,5622.612622260469,2950.2651027902402
crust,32.53868550992303,32.06244680134869,3185.4154625968486,4861.62672634271,3172.5997742621835
crust,29.491487153273624,21.094109878818927,2708.114862168758,4612.556045450754,2790.917903555671
crust,26.395894926962136,39.51101813614441,2777.2254860843395,5336.053983743404,3771.8424107721034
crust,55.9058433216963,41.22583267139369,3408.5115768900578,5703.372370777058,3477.7818080811753
crust,50.275799581975164,35.6152749052316,2916.1954723015283,5790.000123068496,3494.699475314897
crust,19.773453558692506,31.892506786555195,2712.2587418332564,4792.557106009862,3429.0890976454157
crust,27.90462248283091,42.7379480445515,2896.4622184337404,5413.655700829751,3841.2528848268403
crust,47.31191922870538,10.724746294149647,2688.242752989332,4787.369345843831,1997.3734455906842
crust,67.5257542071945,31.818976334657325,3107.3608447872084,5948.450581165537,3199.97995097203
crust,49.7155695211284,36.57761039317555,3303.7383818265166,5459.888835210291,3327.3986833035083
crust,60.71785665121717,29.886222922185794,2795.077085845519,5998.311639374019,3269.9312431218746
crust,11.761978963765745,23.29767333901775,2540.7219773931424,4105.564402058454,3028.1522274900767
crust,48.823016474285225,14.285669914399408,2921.711641096538,4819.723155999519,2211.218351655326
crust,67.53004292370514,10.516662493138757,3200.824715532846,5047.624659629296,1812.6252369949225
crust,48.62564117935652,21.59798662246888,2553.2207971206863,5506.690774279188,2908.4556599750304
crust,60.37154713661255,44.66388063136164,2582.375743987482,6814.6291679625165,4158.8045475207955
crust,31.73048389565727,45.31604802323286,3004.7965400808807,5537.893092807985,3883.4568049040013
crust,22.092568668671845,34.55387100486341,2696.3277506226987,5027.96744207609,3579.8267839053815
crust,59.7563318521245,21.104480018569504,2948.8533068322904,5459.552899782016,2675.2276457223775
crust,66.75302084108355,48.06219892746131,3057.7251967733073,6541.3038744900505,3964.629355497459
crust,48.51644148424225,36.693872136265725,2869.3024856259035,5827.523662407438,3576.0913516363753
crust,60.877079867292395,42.68373051372724,3326.5914309179375,5950.481645948147,3582.048422689322
crust,60.77125376352954,19.857936746369415,2907.31750937614,5478.135365601461,2613.48992106124
crust,56.8661139517355,41.84818204585378,3102.345283448635,6026.246879855076,3672.7657693275346
crust,45.00778115271149,18.268648050239683,2787.90745240876,4988.087719061008,2559.8471149041275
crust,43.053455174127635,41.46300293002886,3007.5917603341168,5718.077641939823,3712.9656635659485
crust,63.29142508056193,16.558819743189687,2839.2108380498935,5483.4443546829325,2414.9929494524226
crust,46.90979253557388,38.72503562630349,3182.1847833263023,5564.812995086199,3488.4557274123763
crust,60.98903307633442,12.41518364840067,3271.685595582284,4868.3795560845665,1948.0082557553735
crust,55.60160217246194,26.8853383273671,3042.9816076141146,5482.001520961445,2972.4057264658213
crust,48.355756027306604,39.38069551241473,3467.3898403633075,5393.433869895406,3370.081120870375
crust,41.908438613058635,32.84796620186932,2996.713586557814,5347.887994268981,3310.7899190252274
crust,20.633616613792732,19.268364154810836,3380.811407114038,3701.6568618007723,2387.3272220933995
crust,25.479245095616662,13.307854768602748,3252.5926281595075,3645.380576853777,2022.7359333712875
crust,67.36175660228997,35.38052011064478,3287.605529635078,5902.428627043567,3280.5167182196415
crust,68.83052683004922,26.56236480167307,3376.440497912605,5556.512045031857,2804.8123958705805
crust,59.10864850586262,37.37441764030775,2875.834350074117,6154.802969874306,3605.000122060011
crust,14.432954585396747,23.047237164473398,2782.911986348202,4028.466461402098,2877.793980032399
crust,42.09009703682123,40.625874396607976,2882.364303253054,5778.881948397803,3754.2822958474035
crust,62.63286327803824,32.715930259791406,3233.073565501568,5732.777187003898,3181.0598743063856
crust,22.371623070752953,43.96660869405095,2818.058009213918,5361.062094665711,3949.9038110922556
crust,48.54079174677848,14.406075498587207,3370.084953878972,4483.639384597455,2067.532851267908
crust,38.16652167281312,27.584220927631225,3011.3643652762958,4988.7423830796215,3026.5559566516217
crust,40.1592420045541,49.40323759556136,2675.819259906941,6294.865494686669,4296.841340475903
crust,44.77945751959309,13.610114090106329,3308.995490265347,4360.817670409024,2028.069320167262
crust,48.89689586676621,40.558561516182465,3348.3258091707266,5545.644148852122,3480.3860283060953
crust,48.938700016424626,20.733331932268495,3340.3860947421467,4788.155634098731,2491.3584475638613
crust,11.404643876517556,34.87563478533006,2997.865340954978,4394.94870739909,3410.790148865189
crust,47.50115281557671,45.53125627496462,3495.6864038238937,5563.735192660082,3609.0141428764323
crust,43.440743292444104,44.038420045434925,3220.567324120269,5632.112915367482,3697.853262914906
crust,41.21228025514357,24.752808474983006,3050.372989652394,4932.5599377406,2848.628187670874
crust,57.29720152829784,48.60618605276826,3110.486216014153,6265.466077440863,3953.043850255354
crust,55.115837696683144,45.74877431725312,2708.0813228637817,6548.047522614031,4110.161440411145
crust,41.009297277124816,39.650407478891545,2588.684105998058,6021.974786936999,3913.670861227021
crust,13.378592522745743,19.566253263470735,3400.8324696040904,3406.6228460453526,2398.6187052266773
crust,60.00433805196655,18.36316512501881,3169.670886646032,5162.878016405571,2406.9478696511023
crust,31.434224964845935,32.37888811475183,2633.3000803528494,5322.7604632932525,3506.556083438595
crust,53.36404686049598,36.60035561174827,3043.496944076911,5793.801562911721,3467.8173692163728
crust,36.415571812396955,22.85546400294054,2768.0199953432802,4915.8026641927345,2873.494761898396
crust,47.79348877881373,36.39457809313603,2942.404150446515,5721.45065817676,3516.9580031331952
crust,67.44120033514878,29.71370567847397,3229.2082813160323,5757.905396111859,3033.4048711948326
crust,24.593637643143385,35.768158489004804,3498.194440282856,4545.698896201345,3197.6160710791582
crust,40.36154688753498,13.548319887719451,2525.1128702726346,4810.193870902759,2316.340087721547
crust,26.65047731150877,39.367573438737566,3267.669586396335,4921.307853955128,3470.965165887242
crust,45.16922829954718,32.72537554389274,3042.6001420173043,5402.459635093303,3279.5924573818543
crust,55.9313015984781,11.396777683290358,3289.67452907199,4649.869831081274,1861.2922634203132
crust,22.887793656406785,15.456219686873677,3111.002910968505,3739.167182997658,2228.955675259995
crust,28.79173179417654,19.09848694867129,3036.133252969295,4227.318761650992,2508.0666127266527
crust,20.568794592491905,27.89128987577231,2735.0134268891297,4595.399398331753,3193.409171875055
crust,62.16899682918776,31.639324597813715,3495.507738691604,5463.878129993415,3008.558551967239
crust,36.069292424952735,46.54722318385234,2917.372532822094,5799.75900895868,3994.3943989096074
crust,36.39434228786515,38.148371772290076,3343.0336995840835,5108.981562099708,3378.062075364675
crust,49.12054187567892,19.624959266594935,3285.9692313413407,4786.617172305607,2443.839250513425
crust,15.833872311326482,22.9233919784945,3210.4874928220697,3801.596223108594,2672.107642478843
crust,51.175390563760104,10.39116562538502,2604.3142307710095,4997.020297058382,1997.4938070936544
crust,17.242408958671078,10.609873760111688,2554.3761550617623,3505.4653046921294,2038.039901607415
crust,39.74488469539614,37.90040293840506,2665.76376359658,5819.450134952398,3770.6053856366575
crust,19.840789282283925,20.60694242025906,2947.3902000071757,4006.7151103448346,2644.1614011691177
crust,69.45748875984049,11.118441278637707,3455.1109962286023,4938.972559372233,1793.869936105514
crust,66.97845973141553,16.121596072181017,3150.5319350172467,5299.265694757833,2262.101432470046
crust,29.023523373067906,44.89938580337507,3052.6339261347644,5396.193985201936,3835.154257383404
crust,35.12772832383116,25.119865615122446,2921.51131421039,4846.4569924786265,2932.2761606032855
crust,45.909676224286244,10.237989857212382,2737.676321647813,4664.310952036307,1933.8211137279259
crust,30.580347275155237,49.16178695619686,2534.5167242552266,6158.57915039418,4404.192059473554
crust,41.05668670827815,44.284483383656664,3013.642974180746,5763.375536793254,3833.3625102814144
crust,14.010327977687208,26.473187473243126,3498.8707653436477,3754.0007245204342,2750.6742809023963
crust,19.119478710075754,46.81886973133774,3424.4540580984985,4879.800120522586,3697.5562577592545
crust,22.485052432381227,16.26710281894041,2941.1185773654474,3875.517180130968,2351.791620756729
crust,19.709618035130738,31.038569723980597,2647.2001223149437,4804.046865976762,3424.186913358444
crust,62.81566756993986,28.599432302932332,2881.4256491289066,5918.963685434893,3150.467453226972
crust,52.67871663413272,32.70318747853737,3210.4074622886296,5476.393589270192,3191.647823736098
crust,67.06157015998018,35.78216367683859,3191.1521853163304,5997.117460735522,3348.571225019668
crust,23.530379316844257,37.477003644983384,3362.4427710951954,4675.363524125722,3338.5276680508355
crust,47.64113943746906,36.25618292225175,3406.714734161351,5307.972137750541,3262.2944347059133
crust,45.57273872380583,22.394436546755202,2902.4238954329435,5097.970931343073,2777.7275707375024
crust,28.069762460036397,42.57410787189201,3165.428934785229,5176.924859991061,3667.384914107104
crust,32.31246586502688,34.66013286006674,3188.7652909526146,4962.441445661613,3296.885272325038
crust,34.432947032248315,33.810859073242355,3441.006641735661,4807.057287346427,3134.623227131239
crust,25.43368755466209,19.36498293136712,2838.490390508622,4249.3132546453735,2611.9499160465184
crust,27.074223474158664,46.85520778599724,3388.3243543329113,5140.85143859742,3718.6597696593785
crust,52.78281209005748,34.87641464861808,3449.9141808703152,5364.595911614622,3179.5215310835224
crust,32.65263065179303,46.54777526228207,3071.8645576193676,5552.791948719065,3892.6775715311514
crust,22.186899438905144,23.56396538947258,3052.1158427357514,4190.87058422383,2778.5849655466336
crust,10.817772669550811,11.303659266208271,2873.724179571622,3001.495986204081,1983.2934967542822
crust,42.02580703382624,19.427203127042677,2841.4238493727025,4889.436196889588,2614.791893418431
crust,63.800678040250695,26.45320889628863,2627.5524018990413,6140.432283678581,3172.951894304809
crust,21.361325651419104,18.247276926830427,3176.7133909975482,3792.50750465726,2396.6797953834935
crust,39.735729110912054,29.65094631206481,3206.536048229732,4972.0702237905425,3040.8935392729604
crust,63.20900390815416,27.214476232190062,3465.710970812405,5358.020821743826,2802.2302670888043
crust,49.68479389779969,33.448871761319204,3104.681839175474,5510.725934784695,3282.32957641073
crust,19.349742677343222,49.711429838760694,3359.578862963963,5048.643836309374,3846.6768810368276
crust,51.40381015707906,28.145673109780894,2652.3198740443704,5790.479815998038,3257.563347876599
crust,31.257453657669302,29.884532566008332,2601.1781880145386,5228.2991489985525,3389.5198517882823
crust,66.10257824761959,24.678655722223105,3218.82045254894,5546.07281328702,2768.932530689294
crust,45.162810205613056,11.062199219394046,3198.4474476170594,4328.015247167502,1859.7352718860795
crust,36.48755914624665,12.865656969887995,3191.7058102021265,4099.587086223904,2007.726525615767
crust,25.43420942656408,30.314524187552582,3012.261070667886,4675.664851926945,3172.335223910264
crust,47.42549518768628,45.381296346474194,2551.644392417612,6503.824906212514,4217.240554613256
crust,12.10878407739559,14.197212638014904,3079.584045615956,3174.7069214445432,2147.116023480514
crust,29.864133637547525,46.18364469052138,2639.6892797862965,5885.6879028594185,4182.805759129768
crust,38.70837140046061,18.624977838400547,3449.2700504845698,4292.059474931023,2323.7226091742823
crust,59.61412306208995,34.25149066976776,2912.254538598626,6012.623376675499,3429.454721131887
crust,55.16785377983407,26.042552849802505,2796.770751129186,5669.311156029914,3051.4997769199927
crust,48.48765123258162,14.747349716645367,3445.37436374944,4447.512934398057,2068.896574933321
crust,58.33494651873346,18.956934663108047,2699.2015417556236,5565.621743629823,2650.1252497429014
crust,23.673053300592827,18.10245671414425,3114.762452953183,3917.8280603005087,2410.772858912557
crust,33.79218184325049,27.45069417675808,2555.3908506588223,5248.514492529497,3277.5399797154973
crust,67.77305041216947,34.30696637129806,2502.108039155175,6735.578213959748,3702.8671362646473
crust,30.436215016444176,32.104744319384736,3458.37090625778,4601.992602799808,3046.8342103386544
crust,22.727461217817055,18.69927497532578,2698.401870997485,4202.647066779697,2632.44356447235
crust,11.999044765187083,37.17571512325136,3182.752461817154,4398.163629775223,3417.655112146342
crust,41.49192487081842,24.0220798255838,3055.7435389984685,4905.1052280908025,2803.79884055059
crust,16.168313086052205,14.955440884469219,3127.653094405187,3397.800268799436,2186.705623138605
crust,58.19020873208999,48.391659067276926,2672.8011744297955,6775.805564197941,4255.023168621535
crust,21.423254651359834,34.59546011065359,3253.4217750230428,4556.634681231077,3260.9141925326635
crust,26.62402034183816,35.43893804045389,2789.713545044521,5146.022701238385,3564.1875114939057
crust,39.02066751216351,23.776085973028493,2590.2703531037455,5225.225938813231,3029.686095751977
crust,25.983492313895198,26.468231438568857,3030.3427167293794,4496.699843313331,2955.4021696634404
crust,10.130220647955152,15.424767633804631,2681.6582101691474,3383.321481714253,2398.3226173085613
crust,23.494650539443906,46.931443634926275,2618.0428209063393,5733.730793590941,4233.929126952541
crust,39.26943192756662,29.07205762276128,3072.9426380827076,5039.177202391997,3075.8181736085744
crust,68.7636659311269,33.46233046851336,2561.6966288638873,6652.80175208644,3614.2171601442124
crust,23.56871638969252,38.38493790634346,2659.624425993527,5301.410972985373,3799.0084957587615
crust,51.571883369095076,37.48637449963364,3029.783922855995,5789.513640036491,3517.4739633346308
crust,26.197836935024014,16.38623123628539,2522.690010900388,4364.126504814575,2548.6347236589795
crust,67.79622624321439,15.639887863501958,2675.17933066231,5756.539311095008,2417.911313318835
crust,16.924516444974543,36.23879698018113,3283.551682265163,4457.534791675039,3322.1172617149364
crust,53.16853030512731,22.704377162115836,2775.619386384807,5482.89438633245,2860.057998766624
crust,38.72474781925111,14.381698404249885,2963.857438087567,4419.894704499669,2202.8069265171107
crust,32.82368954955908,12.981445201554536,3198.4977396028276,3959.0019704037213,2014.5984623232644
crust,42.708147507044245,32.151795359544806,2901.233848389861,5431.098617747503,3328.9804649684224
crust,27.996470693967844,39.66034103244505,3093.8444579814195,5112.850315941625,3580.3788599229065
crust,14.021407272499308,41.72381764767641,3197.389206154032,4667.374753267821,3612.386969825563
crust,26.509054976813363,46.58303223732357,3497.313971391908,5033.82350913182,3649.6109078146364
crust,42.73795614706015,26.277229442460662,3491.6586829353046,4719.565933149253,2743.30373405922
crust,42.59558397189133,49.65670773671197,2571.380347794595,6504.895493980187,4394.462885810533
crust,24.586252903788544,31.171204837500035,2563.6073403751566,5079.630754362583,3486.992725162193
crust,38.06799129648637,49.59944727012476,3104.707607455397,5793.2828272858305,3996.94401801622
crust,21.734455237350076,39.58528078642523,3039.942132507753,4950.951797873837,3608.5622921125255
crust,47.50209461884121,38.68132193505921,3154.493296123305,5604.308542523391,3501.755741947136
crust,30.627654866262375,39.86611427880198,2988.4036459826984,5294.890231538897,3652.4335623967463
crust,66.1854049507967,21.123400201805524,2807.3373137921735,5797.269789629458,2743.0556250696714
crust,14.095129663608919,39.99855547795261,3414.215979612819,4443.9578602729125,3422.761658000162
crust,21.27338010845596,38.81113293929392,3361.020136752561,4661.116827245018,3398.150450417513
crust,63.83479569676164,10.540574583263066,2669.302120043101,5401.805043292535,1987.1620156992506
crust,43.33005800832579,22.259795498552624,2993.886528140802,4938.247672939571,2726.734901587765
crust,57.48133271898665,20.042801948127078,3303.5605968538216,5048.681554154435,2463.134225321923
crust,64.49692993236042,17.551200190105348,3185.1743732799105,5253.203198806354,2347.3983959028487
crust,29.058799909996047,40.84219469411262,2788.8907209761774,5472.259057585227,3826.826625667897
crust,64.99645484655909,28.685944096236526,2622.82845225499,6274.05422459929,3307.1175405731055
crust,38.731916462240044,23.985314026765042,3347.8540013717184,4595.834008500538,2676.6368286334837
crust,39.398740659780756,25.862306255449383,3496.817989663464,4596.552936169324,2719.550396595009
crust,34.748768029030025,37.611033705615284,3417.5257248557855,4984.135003509142,3317.4297784562427
crust,60.21665387532481,40.83191866531321,3477.102460217147,5742.4302981035635,3426.818869698369
crust,23.70313823463702,22.88446706454591,3067.8566382872013,4203.831000334613,2731.1960204106863
crust,16.841396957842655,33.20504680977746,2872.7270529290604,4612.389654892693,3399.8117169292677
crust,22.097975900471702,14.853692476348668,2541.056437864217,4060.8306710368533,2417.7425772017036
crust,55.840540288258026,30.092705577744404,2500.7956748170645,6194.630414823576,3468.897866575803
crust,54.56336904602849,23.371503401161682,3143.3474396358597,5222.2601143728125,2726.7613617907014
crust,51.03063772253107,16.96537322436528,3120.453651145051,4858.261136461428,2331.700903366891
crust,36.67534622890335,41.31340202878426,3319.823830733068,5257.374384295067,3527.670071361416
crust,66.47436492767997,32.052360811152596,2523.565930423213,6578.479988639812,3563.8768100719653
crust,52.122517128990125,47.488901184219344,3315.1464120918395,5901.043025482898,3784.8154128398046
crust,51.679840036455815,27.213020785231542,3162.638844849662,5273.8449570971225,2933.3479147740895
crust,65.13481194730068,38.232662295123205,2972.7616691412386,6249.682235043311,3586.222443108257
crust,56.209539243838734,35.803888661643974,2541.4354375571047,6395.413777907431,3753.406124224727
crust,60.0534502264921,40.74262690872702,2554.6715377980154,6691.1647963529695,3993.530252981063
crust,45.28775859742757,16.393561943312093,2799.8723217706165,4897.116612866293,2419.7335680857477
crust,31.525825050799796,31.769743719647572,3458.3216102522692,4622.180170991945,3030.9178575585147
crust,63.56462679744999,34.684463852492065,2996.5095363088235,6053.607483810181,3402.198593732842
crust,38.224356745446904,30.24229236041056,2714.639618359122,5379.102897743496,3337.7304610494766
crust,36.42531239252399,11.565953987152291,3403.465171133086,3903.0078067736204,1843.4445331044192
crust,14.71561552577938,26.643513553065645,3380.854216443583,3854.8979987522002,2807.2592777536343
crust,60.50383645120818,26.24513520974905,3030.228394038668,5613.813475008366,2942.9760349044736
crust,28.720703409123733,38.73391382510849,3498.885924091971,4792.598789671196,3327.2144953121365
crust,34.94249263346027,15.355589100936946,3397.533763403722,4038.667435008755,2125.941699520391
crust,57.52547098601804,14.936195324982462,2720.09301461448,5335.706234684291,2343.3011982930143
crust,11.378553713767438,48.07937633790981,2983.4939538000044,5029.976899197566,4014.364761971302
crust,36.43327719455304,14.759083898720377,2584.036092999891,4659.923661773526,2389.9037628216347
crust,30.688955125398756,38.47579753893878,3155.7597054049465,5097.1630825162465,3491.739630821836
crust,22.462820434287273,33.31042827113155,2762.366006474341,4920.360093193137,3472.557916123383
crust,45.8736570229235,11.2273989910198,3231.2818535143933,4339.300768442656,1864.0268228390476
crust,61.857440837074435,25.86832943301602,2971.698318677179,5694.036214312083,2950.40633752985
crust,55.27601408895883,31.84605619378827,3429.4709970700446,5338.470821578321,3047.2933319727836
crust,36.511522721750815,30.29963677946093,2885.5988605517546,5162.693691665523,3240.415734262748
crust,12.489728446671135,13.509021259434281,3226.522759186514,3074.6455759307596,2046.183489876847
crust,15.435414685286212,19.359661781579625,2683.4132993933777,3920.6604141460757,2685.994375789845
crust,44.61631565314579,18.178023925358367,2657.266984324505,5090.330555148925,2615.506113877385
crust,23.46414421040503,46.27396685458756,2787.55249756476,5527.304026632189,4074.33596928392
crust,31.24195978353949,45.19186891264219,3076.5784326565217,5453.449486036639,3832.6234752179435
crust,51.7611548992158,22.245688420707133,2998.3526973782336,5211.103731073369,2723.8398300121503
crust,31.17341510002067,37.375972455294736,3335.240913537884,4928.337835992227,3347.5929586471825
crust,51.15414401485658,43.268707020780674,2998.969279699691,6024.482349490363,3798.402212699561
crust,32.60432747449681,30.286845721519484,3184.996944922671,4787.046179960364,3083.702782150679
crust,18.718443375117282,39.58816113742811,2989.6187122902743,4890.49920085919,3638.9388959326166
crust,17.536221516778642,36.8586882857649,3423.708432830562,4413.1950181353595,3281.115750099078
crust,31.92335713284052,36.904936156238094,2942.815267708395,5250.601684707497,3541.2837690376205
crust,61.427337653753064,14.319279650639999,3328.976361048676,4918.081788028769,2073.9831791766032
crust,28.79914787136539,14.46390954040497,2850.7552065755513,4106.97405766434,2252.4900716412203
crust,46.92217694164459,15.056251336481083,2679.646351352357,5000.224649218094,2370.3893500864765
crust,25.21705306520737,20.402698564872882,3201.3954626590366,4046.518619807215,2524.492844604285
crust,16.947678864517307,24.634893192942663,2572.3504520499896,4399.712774091136,3094.6409921716904
