relative_time,distance_angle,instantaneous_amplitude,instantaneous_frequency,rms_amplitude,rms_frequency,phase_shift,wave_type,P_wave_arrival_time,S_wave_arrival_time,depth_of_source,shadow_zone,core_radius,density,bulk_modulus,shear_modulus
124380,1.502858533,2.45562045,0.355482661,2.889734245,0.065233549,41.79748063,P,124394.8177,124405.4017,693.5908311,0,1668.322693,3006.112941,22.70309206,12.32465046
124395,139.5839334,2.194987915,0.867845223,4.704198809,0.847168948,157.4605342,P,125771.2495,126754.2849,690.0778407,1,1747.902393,2625.56787,12.43647569,4.840700947
124410,36.51232433,1.558045591,3.751766347,3.193865378,1.029060386,344.9258568,S,124769.999,125027.1411,680.3840093,0,1842.509253,2581.334646,13.08784435,15.69101314
124425,62.14266494,0.395347063,2.911298918,2.500122892,2.169624707,181.7573965,S,125037.7053,125475.3519,406.3268889,0,1846.715332,6888.473106,155.6721193,0
124440,61.21681579,8.551209182,2.075700069,4.072710665,0.615095466,359.3482701,P,125043.5767,125474.703,649.8308681,0,1665.832739,3816.114635,65.35698642,52.04355299
124455,118.4963346,8.646394255,1.265214894,3.188891671,2.137072077,175.3351958,S,125623.3331,126457.8567,636.7945957,1,1871.20434,3612.602193,46.479016,23.13063946
124470,120.7383828,7.556306611,4.36662893,4.586386193,0.096495488,107.5811255,S,125660.4389,126510.7524,45.12653054,0,1850.527575,6053.861192,262.0705795,10.71945428
124485,14.68554828,9.618622716,1.267258041,0.577711351,1.979680675,212.4231156,P,124629.7945,124733.2191,511.4859057,1,1709.725162,3654.574816,65.10931271,85.48275514
124500,108.6876391,4.851622774,4.451168385,1.121894323,1.092417721,285.1911958,P,125571.6227,126337.0675,124.4906671,1,1719.205267,3541.545032,47.4099214,26.79578933
124515,77.78701738,4.975283805,3.61510968,3.337295018,0.999951189,165.7095833,P,125281.9532,125829.7769,23.59439729,0,1843.615572,6948.23679,144.0142028,0
124530,131.831728,4.930943893,0.407585465,0.777417245,1.721747185,125.2226633,P,125829.8155,126758.2551,635.4437857,1,1684.712139,2771.094764,18.18634954,17.76949611
124545,167.7336515,2.779415965,3.389092575,1.168034786,0.12312933,176.8098665,S,126198.7961,127380.079,367.5050987,0,1896.040499,6675.443303,183.729541,0
124560,177.3525112,9.697869089,0.294034685,3.253635839,0.736802531,18.56902796,S,126308.6347,127557.6595,290.2437499,0,1753.858099,2619.116142,13.98044892,15.62090542
124575,99.03862237,6.242773111,4.79032201,2.181367633,0.600402244,87.07234955,P,125551.4867,126248.9773,414.890224,0,1717.213834,6636.259199,205.2108009,0
124590,54.62398635,4.108979259,4.94058745,2.119881014,1.797970933,336.4313607,P,125128.5737,125513.2692,84.60643036,0,1887.395924,4534.265829,65.31182247,26.98610815
124605,174.663233,8.586019953,3.618295302,3.828867238,1.894834417,312.3970537,S,126327.1194,127557.2046,12.91774716,0,1707.402829,4524.534709,69.53760087,31.23454588
124620,179.3304055,7.416256399,1.455452128,4.908541034,1.495106134,337.5375612,P,126388.1361,127651.0904,501.7207667,0,1731.363112,2615.707526,13.90424096,9.442552956
124635,130.1997398,9.0223221,3.499193752,0.686553063,1.285303296,255.0468924,P,125918.7246,126835.6708,618.0449449,1,1805.95954,2921.850644,24.56721551,18.52931378
124650,10.33586081,4.178094849,0.237199285,3.884004894,1.369267,48.96900618,S,124751.908,124824.6995,103.8551236,0,1712.313305,3699.524507,50.07343666,57.19193935
124665,106.9938974,5.459527815,4.41997756,1.659628235,1.427301276,305.842351,S,125719.923,126473.4394,217.0626744,1,1924.761448,5884.298714,192.3643979,14.11616675
124680,31.83664694,9.374400053,0.153123059,1.493757499,2.022418804,14.44951078,S,124993.8984,125218.1115,558.5703851,1,1775.883694,4299.474202,75.68675098,59.41240245
124695,41.01743839,4.702349115,0.290113401,1.53103085,0.562597665,73.94435804,S,125099.4178,125388.2877,142.5121962,0,1873.53278,5480.070932,90.11511939,6.778920876
124710,106.8711285,0.317748531,0.55987873,3.35388441,2.20853343,86.84167384,S,125763.7125,126516.3644,612.7868585,1,1737.748179,3180.456696,36.61730734,35.37692225
124725,29.2187098,5.059400875,1.013388954,3.954698828,2.349098111,20.7104944,S,125013.0864,125218.8624,629.5902223,0,1828.106736,5440.69238,178.529737,28.72393266
124740,146.8131572,1.54392365,4.91157242,4.808951187,0.06141286,210.9027356,S,126187.5272,127221.4752,657.1941322,0,1897.440664,3551.363252,38.24198904,18.7974052
124755,122.7476441,7.996676946,4.498519742,2.005691516,1.271129391,9.35775162,P,125965.2495,126829.7135,520.2494963,1,1905.347405,2532.349393,11.6962518,11.92126087
124770,136.3218667,5.153762831,0.978335245,4.334648095,0.73424156,277.7686546,S,126114.0867,127074.1486,423.5907267,0,1711.359344,2778.304882,23.68289556,40.0984644
124785,125.5714822,2.295421161,0.662413817,0.151713811,0.597267077,275.1989918,S,126023.0916,126907.4427,314.5314937,1,1790.635843,4121.498961,79.00271749,63.23009649
124800,100.6959108,9.075407585,2.344840095,1.804540326,0.873931275,358.0212313,S,125792.827,126501.9892,687.7216974,1,1778.345153,2627.822127,15.16920536,18.49665486
124815,84.99508731,1.940604778,1.962584671,0.411746033,1.863676953,234.814451,P,125653.0223,126251.6097,50.49546599,0,1858.281946,2736.770505,17.56467982,11.54421833
124830,78.11751987,4.416487924,4.467579032,4.795064994,1.210576036,224.8970185,P,125600.2119,126150.3632,235.6729406,0,1716.800365,6144.205524,264.2652546,9.814018474
124845,137.5030684,3.818579543,4.60001401,1.625713221,2.126376311,314.1439549,P,126200.7329,127169.1136,236.6899074,0,1824.830855,2605.617112,12.68356908,9.542370167
124860,7.989407011,3.413371599,3.401659471,2.897549213,0.168243903,192.5400527,P,124938.7728,124995.0391,235.3282532,0,1733.774195,3973.215137,54.32297874,28.54524795
124875,16.36931721,9.027367965,1.72264383,1.755109348,1.090546459,98.2142096,P,125036.3958,125151.6786,387.7154206,0,1820.764811,6173.359325,134.0727756,7.123001445
124890,140.7200326,6.941584352,3.822164724,3.570498621,0.367891066,329.2237785,P,126277.4511,127268.4876,344.8623873,0,1762.173876,2962.010877,24.33494823,19.01772383
124905,40.82897287,7.995836603,2.344789632,2.247285473,0.437269259,249.3725742,P,125307.5596,125595.1022,372.9830487,0,1728.97569,2508.445471,10.2085653,2.254613012
124920,91.9033303,1.67499234,4.208413929,1.792020328,1.198371122,266.8846243,P,125826.1352,126473.3746,575.6781713,1,1841.633607,6407.039246,153.5100566,7.325362025
124935,156.8179488,7.623577371,1.72047221,2.404508221,0.643398736,41.40698819,P,126481.171,127585.5789,257.9114095,0,1798.742035,4617.828617,73.1995968,36.00116283
124950,67.80286081,7.859373181,0.69450402,1.3244679,0.554457882,357.4558198,P,125618.5129,126096.0221,669.3910902,1,1896.78544,5667.579493,110.4823812,11.70010147
124965,48.78552162,3.956705423,2.562116531,1.546876387,1.161973067,13.61941093,S,125446.0085,125789.5859,658.1846011,1,1779.698923,3214.618206,27.33031246,14.93195312
124980,14.35909472,9.630067497,2.404073714,1.377764868,0.263495178,267.9806107,P,125121.5757,125222.7013,466.8682385,0,1809.97078,4278.004184,75.8629133,56.76828929
124995,85.49154915,0.994198399,1.161758834,3.341320335,1.820141971,110.1144893,P,125837.9173,126440.001,366.0734157,0,1909.559445,6283.669853,165.3341029,8.391545275
125010,43.52771583,5.299859289,3.312658242,2.340080614,0.861282987,82.98413254,P,125439.1683,125745.7171,623.2448569,0,1895.834282,3703.331398,61.62886266,79.34936886
125025,54.80372438,8.252428126,0.610237553,2.036035584,1.494323212,273.6514246,P,125565.3459,125951.3072,574.4218903,0,1860.221169,2945.844631,24.49666331,19.44220528
125040,119.840866,4.697793094,4.100528829,0.498418342,1.197237988,76.19059675,P,126221.5897,127065.5823,628.5946109,1,1923.757429,6542.7691,180.2172865,9.590493628
125055,110.1674063,8.746485571,3.277602859,3.778125675,2.089715647,303.3403076,S,126141.2127,126917.0789,396.6627494,0,1871.655086,3502.63852,39.9188709,26.6988384
125070,50.70923782,9.419472657,1.232236332,1.380873373,0.876490969,302.0010366,S,125569.9756,125927.1011,215.8932628,0,1851.057867,4555.318253,83.40119736,45.8964568
125085,177.3902061,2.002592508,1.631108392,1.027470184,0.766136151,333.3228539,S,126834.0064,128083.2967,62.93698659,0,1664.465352,3735.280692,61.39566752,47.76297261
125100,35.12756769,2.779194775,3.893759582,0.839526766,2.416623236,64.93913149,P,125446.3457,125693.7355,355.5477625,0,1783.637939,6666.419571,163.4749882,0
125115,166.9335849,2.582139133,2.510704063,0.666903108,1.272011319,181.7270484,S,126760.9077,127936.556,530.0303746,1,1899.171982,3355.973644,34.57314054,25.78889968
125130,71.36410271,0.292258357,4.378703443,4.349697422,1.978996549,61.89166976,P,125833.6255,126336.2151,102.9131168,0,1754.625283,6151.232475,159.4208354,9.936857841
125145,109.7073772,6.856022138,4.174036507,4.922060184,2.047222293,214.5878655,P,126226.677,126999.3034,164.3719917,0,1849.819476,2846.240213,20.19196464,22.43767234
125160,61.97239634,5.905185106,4.616643817,3.540610823,0.027230926,79.6411284,P,125771.0265,126207.474,323.7283096,0,1835.780794,4411.772794,74.34562831,55.62799088
125175,122.0267005,7.077431755,2.720349926,3.795064833,0.930135422,166.5409295,S,126378.1413,127237.5279,96.83564786,0,1732.302966,6871.178492,195.3414425,0
125190,88.64183871,0.201307582,3.418948968,1.381371411,0.831862885,325.6879346,S,126063.978,126688.248,339.341339,0,1921.328597,6297.208804,262.04628,9.03101506
125205,109.2170269,6.509386959,2.770054359,2.529013971,1.905609704,335.1726317,S,126281.8423,127051.0154,388.1148234,0,1817.195425,5601.490212,167.1545563,22.04235663
125220,109.9785111,2.024310959,3.97148085,1.10819615,1.095837079,280.0724303,S,126304.3503,127078.8862,37.05460448,0,1797.399502,6833.374836,118.8558981,0
125235,103.8024939,5.070803294,2.063597068,3.552500741,0.136034915,235.3653777,P,126258.4569,126989.4975,689.3780382,1,1855.248595,4089.501926,75.51199721,71.09027123
125250,174.1401622,5.686551334,1.51128854,1.676626151,1.39514583,181.0008861,P,126966.9621,128193.3635,507.4220985,1,1786.427476,6544.980712,158.5687649,7.721684124
125265,80.09513701,5.083265445,0.787341847,1.822836308,1.830424146,128.5912062,S,126054.7105,126618.7894,493.433805,0,1793.299544,5414.190583,136.4970511,20.95878591
125280,107.9777965,7.190575537,4.880505593,3.578093577,2.01695422,230.8592748,P,126344.6239,127105.0696,580.2696162,1,1711.644249,6163.64014,249.8205498,9.633701825
125295,104.7591606,1.950483789,3.618417225,4.824883917,1.813492373,122.4831783,P,126327.8893,127065.6673,410.7370812,0,1793.30237,6218.989986,200.2143621,10.45881922
125310,59.33106985,6.830557053,3.777466017,3.739274617,1.295085491,204.259508,P,125894.9839,126312.8296,616.4924479,0,1682.447733,6790.6558,217.7360054,0
125325,98.00557952,7.612658678,1.015397335,2.768724412,0.85331446,285.0803576,P,126291.3013,126981.5165,472.1089751,0,1852.806254,2986.334956,23.77652013,16.66406383
125340,132.9864094,3.786234823,1.626383825,2.401465888,0.188926742,214.1211993,S,126651.2002,127587.7718,654.0568434,1,1720.258711,2753.469404,13.64020407,5.724078068
125355,136.3336539,4.558907703,0.476765597,0.122767189,1.083776469,237.4985139,S,126699.2029,127659.3478,516.7467162,1,1667.484734,6303.737163,215.8016419,10.70860328
125370,4.92197073,9.257898536,2.923911904,2.475658787,1.675720728,62.63776409,S,125418.5289,125453.1925,675.5157334,0,1698.994368,4317.069607,67.89425605,49.83228346
125385,150.9914975,8.880962501,1.38546183,2.833699349,2.054164208,185.2054468,P,126873.7242,127937.0986,278.3752386,0,1724.034671,5848.666439,224.5288228,14.81365824
125400,149.7874448,2.661917381,2.262512607,4.888222468,0.857578679,279.1931492,S,126876.8527,127931.7474,46.11688543,0,1707.59879,2593.99169,11.59244044,3.849437765
125415,118.3636904,2.864984948,1.709710743,1.722759487,1.858658677,139.3726391,S,126582.0253,127415.6147,443.5917618,1,1833.751949,6861.99652,204.7980042,0
125430,0.399669175,3.691546124,2.474668135,4.981206704,2.326629336,105.719523,P,125433.9406,125436.7553,426.0428925,0,1883.048323,3977.691198,64.27220039,80.23811516
125445,115.0257906,2.173017237,0.59797827,4.376725841,0.143812643,313.1732188,P,126579.1147,127389.1966,399.7839498,0,1843.553062,3903.700754,58.20741998,79.15582103
125460,17.01001631,8.734060367,3.698873984,4.174592419,0.240570194,322.3396645,P,125627.7129,125747.5078,527.057776,0,1878.358228,6169.417259,174.9795124,10.3542604
125475,34.69636345,8.957280884,3.320705967,3.12083133,0.014836315,78.12466564,P,125817.0942,126061.4472,271.5203567,0,1741.963599,5808.234917,180.4452969,15.6884546
125490,99.72777221,0.230477367,4.032668475,1.991101963,0.554989255,200.4964461,P,126473.2815,127175.6254,97.24592458,0,1747.574008,4196.038955,75.87657957,66.6700547
125505,51.56360056,7.801161299,2.176247924,2.166552761,0.68214145,235.8728424,P,126013.3994,126376.5418,504.6659058,0,1831.188361,6181.234338,139.0298964,5.170649546
125520,128.6502316,9.205061178,4.600744902,0.622698501,2.356816927,354.2497526,P,126788.447,127694.4806,686.1976773,1,1691.442433,4681.590019,86.59755911,33.33227958
125535,132.5791363,1.704064758,1.502177043,3.348630652,2.239014681,288.4190525,S,126842.1847,127775.888,80.44831657,0,1818.417363,3975.776622,48.7544358,20.40447068
125550,122.7738395,6.086879306,3.652265051,4.447452001,0.970926969,36.58541192,S,126760.5078,127625.1562,655.1389534,1,1705.383739,2992.84025,23.48044197,21.91316517
125565,150.5187361,9.017451554,4.398636527,3.682373288,2.07810828,12.03181662,P,127049.0629,128109.1079,266.7238863,0,1861.731473,6296.032996,187.0256584,10.03755204
125580,1.053327765,0.853964632,3.798144271,4.727850803,2.053030276,151.7614619,P,125590.3854,125597.8036,16.6733221,0,1772.718217,6371.341261,147.8115868,6.407012172
125595,7.700311577,6.380385301,3.302243421,1.293075001,1.839755893,114.9649245,S,125670.9224,125725.1527,88.02573149,0,1666.197958,5855.493578,95.79185619,5.923376581
125610,143.786105,1.911887202,0.070747563,1.678105999,2.367248329,98.91529546,S,127027.6815,128040.3112,321.3432001,0,1854.63684,2886.014466,21.0198653,12.33819677
125625,165.5263453,8.086214284,0.834967992,4.449016581,2.103509959,103.7648762,P,127257.0328,128422.7705,553.2252349,0,1722.469958,3726.987817,59.66332555,48.47057221
125640,60.38842649,6.265560276,4.320765223,3.023771861,2.489527643,353.3163248,P,126235.4091,126660.7013,572.7893925,0,1875.380681,2830.721479,21.65475735,31.84217205
125655,82.19185463,8.772287374,3.977467642,1.092651753,0.238991193,314.0636256,P,126465.3834,127044.2287,294.0161061,0,1719.104203,4666.877943,62.72292085,19.87766109
125670,140.9215272,7.915096502,3.209569731,3.545235245,1.875667336,28.17645069,P,127059.4378,128051.8933,203.9455958,0,1671.893915,3598.133714,33.10349956,71.84573214
125685,39.84088083,8.870311743,2.267299094,2.434046731,1.358596485,169.0568254,P,126077.8174,126358.4012,638.4968892,0,1899.146326,3535.711791,38.58295031,20.19902859
125700,18.4763133,3.190239488,0.921605302,2.145645936,0.173673668,240.2991232,P,125882.1701,126012.2916,448.1861499,0,1810.304599,2790.087329,24.20949113,28.52980285
125715,100.6018996,9.872093856,3.904195066,1.094051619,2.185622015,69.79197959,P,126706.9001,127415.4002,456.3296583,0,1765.165038,3265.214199,27.02630371,16.04689544
125730,11.93109738,1.93711964,0.988857774,1.878128507,1.021175503,148.528999,S,125847.6365,125931.6626,226.0574721,0,1915.368379,3350.626255,45.83715902,42.08551313
125745,109.0629175,1.730699814,0.703861413,3.521682087,1.622504465,169.4899899,P,126820.3228,127588.4106,486.782869,0,1776.314741,6592.249296,173.2659005,8.585288218
125760,177.9909024,7.472433766,3.472630429,0.779602292,1.311333058,171.0323477,S,127514.929,128768.4498,465.5308112,0,1868.744714,2721.467994,18.16002641,23.32092878
125775,80.85733478,1.663148021,0.217500412,3.929508359,1.115880051,237.6682616,P,126572.2255,127141.6723,309.2016197,0,1819.25626,4303.624796,66.54908058,31.04437457
125790,41.35446115,0.171938049,1.451082673,0.298470878,1.714767546,302.8995735,S,126197.7408,126488.9841,212.2561321,0,1885.941652,3675.475302,54.88780251,34.45610303
125805,25.77654279,0.287014817,2.059063338,3.972104371,0.34045277,356.2680545,S,126059.1478,126240.682,479.2547625,0,1910.504256,2868.864079,26.51700378,31.83682433
125820,87.3471444,2.820069151,0.688312634,3.678107381,0.647857991,252.0798128,P,126681.2128,127296.3648,158.5196972,0,1737.835409,2709.458311,16.49383334,16.9779877
125835,33.24455247,7.050870956,0.643627929,4.974417767,0.348724219,253.0051163,S,126162.7798,126396.9083,314.2503397,0,1681.593445,2737.379764,17.85931973,17.71829047
125850,103.0543218,7.188198709,0.387931611,1.350975952,0.011244989,311.0027554,S,126866.0801,127591.8517,169.0132178,1,1765.107399,4970.919504,83.82809673,21.99433977
125865,30.1818243,1.957540472,0.336324713,2.615527498,1.411068783,79.86697317,S,126162.5824,126375.1413,593.3863633,0,1677.306909,3036.95368,23.03598016,15.78913204
125880,14.41848079,6.591211958,3.845932885,2.341537686,0.377444298,81.25164671,P,126022.1613,126123.705,651.7164066,0,1836.542133,6790.442041,164.8018138,0
125895,58.62142701,8.400136273,4.084312608,1.466319608,1.458608297,357.6795069,S,126472.9871,126885.835,116.2823517,0,1874.342775,3065.993763,28.23435411,19.77445998
125910,42.56445023,1.646693728,0.811502433,4.328447102,0.812024711,188.8083303,P,126329.6708,126629.4357,272.934592,0,1724.149407,6669.287479,146.9975555,0
125925,169.4701407,0.685949429,3.769949282,0.383615081,0.789388347,97.08494794,S,127595.9173,128789.4296,279.497013,0,1844.142346,6958.982661,274.3957024,0
125940,91.78553995,5.258501123,3.15726363,3.343451267,0.469826489,22.44029906,P,126844.9738,127491.3837,96.70341229,0,1796.494989,4412.020078,70.8528341,46.41042275
125955,20.50167575,9.518487572,4.657338441,3.047226031,0.127890041,265.9707042,S,126157.1395,126301.5248,146.8332221,0,1670.408553,4260.591157,49.34787968,37.2385999
125970,129.7557968,2.401680773,4.133899063,2.112587325,0.840617252,74.18567118,S,127249.3475,128163.1671,632.6681811,1,1851.912151,2792.242652,24.45764551,25.57558351
125985,37.63233406,6.696241853,1.902069514,0.573402848,1.727962932,212.3560308,S,126356.0419,126621.0718,219.8575363,0,1793.769521,6735.361204,233.6589493,0
126000,59.02000202,8.128092014,4.285404537,4.439924405,2.423808628,45.88374818,P,126581.9169,126997.5718,678.4676626,0,1690.388922,3121.632532,24.98602659,15.21522012
126015,138.41395,9.271427497,2.429569825,2.819226508,0.912273733,239.4706315,S,127379.7139,128354.5096,88.4501214,0,1729.77531,4665.557842,100.8243899,37.73353503
126030,155.453898,9.122466147,4.985510747,4.716363384,1.767230188,97.4226319,P,127562.7219,128657.5233,32.22799553,0,1819.956865,2609.115091,14.56342597,11.76770026
126045,82.48358917,1.052846129,2.978980243,0.583748104,0.169385188,298.1120286,S,126858.2598,127439.1597,644.8749465,1,1711.383859,4230.541688,74.03885217,65.05326731
126060,148.8428595,4.963854158,3.662253476,2.260245677,1.409684501,61.85036503,S,127527.5394,128575.7818,0.880146063,0,1741.92826,4347.274501,77.69889947,61.60209336
126075,160.8045587,6.356745559,4.988319413,0.234252043,1.093743021,99.66747915,P,127660.4776,128792.9616,228.027819,0,1766.478565,5932.86943,241.247876,10.71276493
126090,36.63725881,5.58086911,4.052923078,1.748066729,0.19655026,136.1119298,S,126451.2308,126709.2527,113.953433,0,1751.203592,6394.408704,245.8199905,8.920590908
126105,158.8840183,0.776648007,0.279772958,2.484736348,0.382643999,42.11443083,S,127671.5417,128790.5001,594.4370748,0,1822.866943,4981.444107,79.29543417,11.97766941
126120,39.39403169,9.664226311,3.415423425,0.112312061,2.182404423,186.977011,P,126508.4116,126785.8484,212.9466733,0,1886.289647,6615.444941,177.8833994,0
126135,134.5306088,7.147814003,1.762429924,4.243339582,0.619934371,264.5069994,P,127461.4255,128408.8723,117.6045104,0,1759.299225,6022.740649,269.6633256,10.70395286
126150,25.46578074,2.148202061,2.4303165,4.863306625,2.093943871,148.3005312,P,126401.0838,126580.4294,629.1175375,0,1725.990111,6093.37626,193.7500537,10.32583487
126165,90.20314256,1.168681589,2.810140418,1.44111674,1.817302097,141.8699716,S,127054.3719,127689.6376,56.49979227,0,1766.988689,6589.543652,158.035266,5.935051591
126180,75.72994354,7.176807994,2.459376044,1.800365017,0.025276202,24.82117104,P,126926.6712,127460.0077,644.0687379,1,1817.69342,5664.923198,218.3514415,18.81397805
126195,77.2688089,9.864191112,1.577334636,3.532911262,0.154016796,151.5803065,P,126956.8439,127501.018,631.2990896,0,1914.185169,5923.038403,200.7019236,11.58600243
126210,64.98912633,9.351089747,1.192727427,0.808181138,0.232793828,294.9184117,S,126850.7704,127308.4636,219.2291624,0,1790.765029,3506.118269,46.28716533,28.32192023
126225,60.04113925,0.14998048,2.839056118,2.914093266,0.403998488,275.1353374,S,126816.985,127239.8314,456.1434442,0,1777.466617,3947.689603,68.39994282,79.07873767
126240,112.3094179,4.242406509,1.104354514,0.554690582,0.762233099,286.7847108,S,127347.3322,128138.2838,409.9162837,1,1709.833732,6759.167013,146.6822158,0
126255,38.46107584,4.126086782,0.778380537,0.431384713,0.934537952,196.288375,P,126634.213,126905.0794,281.1433923,0,1854.438614,3489.5061,39.24169245,28.2417795
126270,87.11854602,1.767299465,0.517930661,2.447299996,0.006128149,110.375101,S,127128.9589,127742.5009,46.30639565,0,1708.251784,6361.491997,157.1619206,7.670520051
126285,54.97195988,4.273704344,2.168983378,0.789549168,0.63806158,129.5029939,P,126827.0046,127214.1508,166.0660064,0,1796.632416,3363.9434,29.43169788,13.64119171
126300,35.23876633,5.642108128,2.914815116,4.945679632,1.897873695,188.9577829,S,126647.4421,126895.615,304.9714271,0,1806.649662,4088.781798,77.08962466,64.30649042
126315,26.58831779,2.341935492,4.623393034,0.894259453,0.819486272,254.067072,P,126577.1517,126764.4029,17.48158676,0,1753.285487,5936.31049,245.5632218,11.57410013
126330,42.04611733,7.291512489,0.735980702,4.694054756,0.800004591,199.5440149,S,126744.5602,127040.6747,561.0083363,0,1876.675167,6567.821254,236.4886764,9.817777166
126345,58.44169724,1.05213501,1.293798246,1.35529171,2.219885396,164.1321215,S,126921.215,127332.7972,405.8303233,0,1873.822412,2549.766977,11.33689677,6.792766889
126360,98.1264392,7.846126185,2.921874887,4.130605163,0.512679104,333.6398911,P,127327.4929,128018.5593,121.5567754,0,1905.9453,2801.462374,17.99863646,15.9008482
126375,54.43892232,9.711821228,0.247171329,0.419632495,2.465943513,10.04681775,S,126911.749,127295.1412,694.1680731,1,1661.219659,2794.776478,19.50271965,23.48152671
126390,38.65580197,7.489569523,0.722334562,3.095289892,0.360188809,96.454914,P,126771.1329,127043.3707,51.95879267,0,1781.665751,2906.808073,22.26971816,14.17005966
126405,73.87559509,4.898049671,0.655880006,4.690018862,0.403341763,52.95739092,P,127133.3879,127653.665,498.4835741,0,1752.843341,3200.312862,28.66584635,31.19374067
126420,174.649917,0.592581133,1.259794357,3.73281435,2.406123505,260.0977007,S,128141.9881,129371.9796,522.5245593,0,1872.199192,2843.087472,18.34045484,10.81322714
126435,88.02048327,6.01613462,2.890462293,3.2432184,2.224023528,250.3784486,S,127302.8517,127922.7457,107.3722332,0,1679.314744,3633.877226,58.86741513,65.36127356
126450,133.9056693,4.305657773,0.224402143,2.412554466,0.402051167,125.7613388,S,127770.2638,128713.3094,147.4738696,0,1662.542966,5325.955141,103.5576796,17.85024296
126465,10.16631138,7.776249686,1.833638899,2.580286948,1.322085311,247.7151345,S,126565.2363,126636.8337,349.5657183,0,1922.586952,4289.441351,66.96178656,34.46788465
126480,3.203784159,1.046373902,2.427914357,1.583156566,0.026723613,113.705224,P,126511.5882,126534.1512,299.1324318,0,1871.868282,3537.273477,41.90412538,22.86870301
126495,56.36393426,0.19951898,2.710273929,3.153603554,1.475792817,257.6213652,S,127050.729,127447.6783,111.0286887,0,1893.146479,6315.83532,158.5439124,9.466348172
126510,1.011061072,5.513244464,1.948738367,2.585899383,2.146268672,58.86296267,S,126519.9687,126527.0892,411.687368,0,1716.949863,6707.029448,139.662667,0
126525,137.7214699,9.892168904,4.831561804,4.796145984,0.596502808,226.8843311,P,127882.8863,128852.8051,305.8537016,0,1740.422718,6592.950919,152.0955819,6.7090733
126540,66.38028354,6.215313219,4.362428588,0.40889503,0.39345496,236.5490751,P,127194.4867,127661.9773,597.7737876,1,1875.234943,6809.131586,138.5641023,0
126555,51.76629925,2.519138906,1.016259925,3.457202623,0.595988755,159.6478741,S,127065.3979,127429.9678,685.960775,0,1880.666532,2982.850413,26.13727207,20.1767044
126570,171.4948599,6.04221759,3.823730637,2.491818257,0.942400803,298.5231836,P,128260.8803,129468.6519,669.3981788,0,1908.703321,3362.34611,31.18083213,16.67887734
126585,65.71310686,7.158443096,4.635711155,0.956238695,0.592727412,318.0753192,S,127232.9086,127695.7005,339.6524071,0,1923.750911,3070.45876,32.72255482,28.87657606
126600,156.1963454,6.782722275,0.049934229,3.563020661,0.21733641,82.38591814,S,128140.0422,129240.0724,568.3029754,0,1770.588321,2702.937377,14.44744545,7.258136684
126615,120.9318378,0.643819462,0.520569006,3.712828781,2.466704619,283.2029897,P,127807.3463,128659.0222,50.58636498,0,1706.480229,3888.443821,43.15020414,13.27920405
126630,18.73512871,5.500829569,2.280843718,1.526483847,1.473715833,177.4506641,S,126814.7219,126946.6662,590.495739,1,1866.837284,2604.77128,12.88059509,13.67143691
126645,152.7900432,0.132170198,0.60181028,1.407175697,1.264402853,148.7888711,S,128151.4572,129227.4981,297.6191178,0,1682.353528,3509.994759,39.9037572,27.52275497
126660,71.50187598,5.21321502,0.725391805,2.69385649,2.37697437,158.8282532,S,127364.9839,127868.5438,41.37946848,0,1837.080621,6377.283326,140.165541,6.774965734
126675,120.7600547,2.097651686,3.213407979,0.647077629,1.685251596,253.3839919,S,127865.6526,128716.1187,452.2471295,0,1906.249404,2605.252162,13.34711419,13.03610933
126690,78.69047691,9.850607748,3.958390225,0.125492218,0.480436108,29.16788483,P,127465.861,128020.0475,568.4742693,1,1676.060668,3660.552284,59.38608983,49.39981529
126705,78.78357278,4.203610915,0.359060122,4.722908666,2.148254723,223.6753908,S,127481.7789,128036.621,165.4745363,0,1761.248923,5919.92187,141.0618551,14.4872273
126720,23.45377267,2.5165727,2.598705805,2.995926731,0.487858446,220.2891426,S,126951.2461,127116.4219,227.5678754,0,1712.981708,5556.542131,177.3483105,29.50851103
126735,135.0253432,8.389885874,4.237525795,3.842936933,0.031518656,214.1155797,P,128066.3034,129017.2344,621.8747219,1,1808.292082,3988.449138,44.07254382,15.42580342
126750,58.0690496,2.63763501,0.991996761,0.658696377,1.596668312,248.0948459,S,127322.5408,127731.4986,506.3775529,1,1699.051041,4007.552254,69.29540146,77.03417545
126765,83.07135386,6.596215703,0.600335677,3.00699486,1.093814604,274.7848215,S,127584.055,128169.0942,2.619987779,0,1759.498195,6045.846176,88.18613081,1.575504983
126780,55.91826306,0.832543802,1.242429257,4.950100185,1.043976509,169.7686458,P,127331.3348,127725.1454,117.4794241,0,1736.523447,3840.849235,63.4261486,84.7820105
126795,34.65590654,3.311944751,2.920601282,4.010408168,1.465250127,122.846611,P,127136.6953,127380.7634,258.8564148,0,1853.370992,6435.412841,279.6248352,8.532808
126810,123.7984492,8.723578748,2.184625302,2.235006638,1.021411281,258.4485398,P,128030.6101,128902.4745,619.2533296,1,1882.51898,6050.687263,257.3924875,10.69559939
126825,30.77795165,1.38697272,3.859653261,1.332994285,2.393735915,140.7400218,P,127128.46,127345.2172,467.7092862,0,1826.431504,3262.968994,33.28433036,31.62126876
